"T","U:0","U:1","U:2","p","Points:0","Points:1","Points:2"
293.498,1.05649,0.0900845,0,7.81599,0.729075,0.83,-0.01
293.498,1.0712,0.0954907,0,7.7997,0.749276,0.83,-0.01
293.497,1.08652,0.101188,0,7.78271,0.769245,0.83,-0.01
293.497,1.10249,0.107192,0,7.76499,0.788983,0.83,-0.01
293.497,1.11911,0.113517,0,7.74648,0.808494,0.83,-0.01
293.497,1.13641,0.120177,0,7.72713,0.82778,0.83,-0.01
293.497,1.15441,0.127187,0,7.70689,0.846844,0.83,-0.01
293.496,1.17312,0.134562,0,7.6857,0.865687,0.83,-0.01
293.496,1.19256,0.142316,0,7.66351,0.884314,0.83,-0.01
293.496,1.21276,0.150462,0,7.64024,0.902725,0.83,-0.01
293.495,1.23374,0.159015,0,7.61582,0.920924,0.83,-0.01
293.495,1.25552,0.167988,0,7.59018,0.938914,0.83,-0.01
293.495,1.27811,0.177391,0,7.56323,0.956696,0.83,-0.01
293.494,1.30155,0.187237,0,7.53489,0.974272,0.83,-0.01
293.494,1.32586,0.197535,0,7.50506,0.991647,0.83,-0.01
293.494,1.35105,0.208294,0,7.47364,1.00882,0.83,-0.01
293.493,1.37715,0.219519,0,7.44052,1.0258,0.83,-0.01
293.493,1.4042,0.231214,0,7.40558,1.04258,0.83,-0.01
293.492,1.43221,0.243381,0,7.3687,1.05916,0.83,-0.01
293.492,1.46121,0.256018,0,7.32973,1.07556,0.83,-0.01
293.491,1.49122,0.26912,0,7.28854,1.09176,0.83,-0.01
293.491,1.52229,0.282677,0,7.24497,1.10778,0.83,-0.01
293.49,1.55443,0.296676,0,7.19886,1.12362,0.83,-0.01
293.49,1.58768,0.311096,0,7.15003,1.13927,0.83,-0.01
293.489,1.62207,0.325913,0,7.0983,1.15474,0.83,-0.01
293.489,1.65763,0.341093,0,7.04346,1.17003,0.83,-0.01
293.488,1.6944,0.356598,0,6.98532,1.18515,0.83,-0.01
293.488,1.73241,0.372378,0,6.92366,1.20009,0.83,-0.01
293.488,1.7717,0.388375,0,6.85826,1.21486,0.83,-0.01
293.488,1.8123,0.40452,0,6.78889,1.22946,0.83,-0.01
293.488,1.85423,0.420735,0,6.71532,1.24389,0.83,-0.01
293.488,1.89754,0.436926,0,6.63733,1.25816,0.83,-0.01
293.489,1.94224,0.452989,0,6.55468,1.27226,0.83,-0.01
293.49,1.98836,0.468805,0,6.46717,1.2862,0.83,-0.01
293.492,2.0359,0.48424,0,6.37459,1.29998,0.83,-0.01
293.494,2.08486,0.499148,0,6.27678,1.31359,0.83,-0.01
293.497,2.13524,0.513368,0,6.1736,1.32705,0.83,-0.01
293.501,2.187,0.526727,0,6.06495,1.34036,0.83,-0.01
293.506,2.24008,0.53904,0,5.9508,1.35351,0.83,-0.01
293.5,0.80625,0,0,8.11268,0,0.84,-0.01
293.5,0.806312,0.00227032,0,8.10804,0.0286091,0.84,-0.01
293.5,0.807395,0.00447446,0,8.10017,0.0568883,0.84,-0.01
293.5,0.808667,0.00662659,0,8.09356,0.0848413,0.84,-0.01
293.5,0.810477,0.00874785,0,8.08664,0.112472,0.84,-0.01
293.5,0.812775,0.0108324,0,8.07953,0.139784,0.84,-0.01
293.5,0.815532,0.0128899,0,8.0723,0.166781,0.84,-0.01
293.5,0.818745,0.0149305,0,8.06489,0.193467,0.84,-0.01
293.5,0.822406,0.0169648,0,8.05731,0.219845,0.84,-0.01
293.5,0.826508,0.0190043,0,8.04954,0.245919,0.84,-0.01
293.5,0.831045,0.0210607,0,8.04155,0.271692,0.84,-0.01
293.5,0.836013,0.0231456,0,8.03335,0.297168,0.84,-0.01
293.5,0.841409,0.0252705,0,8.02492,0.322351,0.84,-0.01
293.5,0.847233,0.0274466,0,8.01623,0.347243,0.84,-0.01
293.5,0.853484,0.0296852,0,8.00729,0.371847,0.84,-0.01
293.5,0.860165,0.031997,0,7.99807,0.396169,0.84,-0.01
293.499,0.867278,0.0343929,0,7.98856,0.420209,0.84,-0.01
293.499,0.87483,0.0368837,0,7.97874,0.443973,0.84,-0.01
293.499,0.882825,0.0394802,0,7.9686,0.467462,0.84,-0.01
293.499,0.891271,0.0421931,0,7.95812,0.49068,0.84,-0.01
293.499,0.900177,0.0450333,0,7.94728,0.513631,0.84,-0.01
293.499,0.909553,0.0480119,0,7.93607,0.536317,0.84,-0.01
293.499,0.919409,0.0511399,0,7.92445,0.558742,0.84,-0.01
293.499,0.929758,0.0544289,0,7.91241,0.580908,0.84,-0.01
293.499,0.940611,0.0578902,0,7.89992,0.602818,0.84,-0.01
293.499,0.951984,0.0615359,0,7.88696,0.624476,0.84,-0.01
293.498,0.963889,0.0653778,0,7.87351,0.645883,0.84,-0.01
293.498,0.976344,0.0694285,0,7.85952,0.667044,0.84,-0.01
293.498,0.989364,0.0737004,0,7.84498,0.687961,0.84,-0.01
293.498,1.00297,0.0782066,0,7.82984,0.708637,0.84,-0.01
293.498,1.01717,0.08296,0,7.81408,0.729075,0.84,-0.01
293.498,1.03199,0.0879742,0,7.79765,0.749276,0.84,-0.01
293.498,1.04744,0.0932626,0,7.78051,0.769245,0.84,-0.01
293.497,1.06355,0.098839,0,7.76261,0.788983,0.84,-0.01
293.497,1.08034,0.104717,0,7.74392,0.808494,0.84,-0.01
293.497,1.09782,0.110911,0,7.72438,0.82778,0.84,-0.01
293.497,1.11602,0.117435,0,7.70394,0.846844,0.84,-0.01
293.496,1.13495,0.124303,0,7.68254,0.865687,0.84,-0.01
293.496,1.15465,0.131527,0,7.66011,0.884314,0.84,-0.01
293.496,1.17512,0.139122,0,7.6366,0.902725,0.84,-0.01
293.495,1.1964,0.147099,0,7.61192,0.920924,0.84,-0.01
293.495,1.21851,0.155472,0,7.586,0.938914,0.84,-0.01
293.495,1.24146,0.164251,0,7.55877,0.956696,0.84,-0.01
293.494,1.26528,0.173446,0,7.53013,0.974272,0.84,-0.01
293.494,1.29,0.183067,0,7.49998,0.991647,0.84,-0.01
293.494,1.31564,0.193119,0,7.46824,1.00882,0.84,-0.01
293.493,1.34223,0.203609,0,7.43478,1.0258,0.84,-0.01
293.493,1.36978,0.214539,0,7.39949,1.04258,0.84,-0.01
293.492,1.39833,0.225909,0,7.36226,1.05916,0.84,-0.01
293.492,1.42789,0.237717,0,7.32294,1.07556,0.84,-0.01
293.491,1.45851,0.249956,0,7.2814,1.09176,0.84,-0.01
293.491,1.49019,0.262615,0,7.2375,1.10778,0.84,-0.01
293.49,1.52298,0.275678,0,7.19106,1.12362,0.84,-0.01
293.489,1.55689,0.289125,0,7.14192,1.13927,0.84,-0.01
293.489,1.59196,0.302929,0,7.08992,1.15474,0.84,-0.01
293.488,1.62822,0.317056,0,7.03486,1.17003,0.84,-0.01
293.488,1.66568,0.331466,0,6.97654,1.18515,0.84,-0.01
293.487,1.70438,0.346107,0,6.91479,1.20009,0.84,-0.01
293.487,1.74435,0.360923,0,6.84938,1.21486,0.84,-0.01
293.487,1.7856,0.375845,0,6.78011,1.22946,0.84,-0.01
293.487,1.82816,0.390794,0,6.70677,1.24389,0.84,-0.01
293.487,1.87205,0.405679,0,6.62917,1.25816,0.84,-0.01
293.487,1.91728,0.420398,0,6.5471,1.27226,0.84,-0.01
293.488,1.96385,0.434838,0,6.46038,1.2862,0.84,-0.01
293.489,2.01176,0.448871,0,6.36884,1.29998,0.84,-0.01
293.491,2.061,0.462361,0,6.27235,1.31359,0.84,-0.01
293.493,2.11153,0.475157,0,6.17079,1.32705,0.84,-0.01
293.496,2.16331,0.4871,0,6.06412,1.34036,0.84,-0.01
293.5,2.21627,0.498024,0,5.95233,1.35351,0.84,-0.01
293.5,0.76485,0,0,8.11208,0,0.85,-0.01
293.5,0.764913,0.00207683,0,8.10745,0.0286091,0.85,-0.01
293.5,0.766005,0.00409161,0,8.09959,0.0568883,0.85,-0.01
293.5,0.76728,0.00605862,0,8.09299,0.0848413,0.85,-0.01
293.5,0.769097,0.00799725,0,8.08607,0.112472,0.85,-0.01
293.5,0.7714,0.00989951,0,8.07897,0.139784,0.85,-0.01
293.5,0.774162,0.0117745,0,8.07174,0.166781,0.85,-0.01
293.5,0.777379,0.0136319,0,8.06434,0.193467,0.85,-0.01
293.5,0.781042,0.0154819,0,8.05676,0.219845,0.85,-0.01
293.5,0.785143,0.0173354,0,8.04898,0.245919,0.85,-0.01
293.5,0.789676,0.0192036,0,8.04099,0.271692,0.85,-0.01
293.5,0.794639,0.0210976,0,8.03279,0.297168,0.85,-0.01
293.5,0.800026,0.023028,0,8.02434,0.322351,0.85,-0.01
293.5,0.805838,0.0250056,0,8.01564,0.347243,0.85,-0.01
293.5,0.812076,0.0270407,0,8.00668,0.371847,0.85,-0.01
293.5,0.81874,0.0291435,0,7.99744,0.396169,0.85,-0.01
293.499,0.825836,0.0313241,0,7.9879,0.420209,0.85,-0.01
293.499,0.833368,0.0335926,0,7.97805,0.443973,0.85,-0.01
293.499,0.841342,0.0359589,0,7.96788,0.467462,0.85,-0.01
293.499,0.849768,0.0384331,0,7.95736,0.49068,0.85,-0.01
293.499,0.858654,0.0410254,0,7.94648,0.513631,0.85,-0.01
293.499,0.868011,0.0437459,0,7.93521,0.536317,0.85,-0.01
293.499,0.877849,0.0466053,0,7.92353,0.558742,0.85,-0.01
293.499,0.888183,0.049614,0,7.91143,0.580908,0.85,-0.01
293.499,0.899026,0.0527829,0,7.89888,0.602818,0.85,-0.01
293.499,0.910392,0.0561231,0,7.88584,0.624476,0.85,-0.01
293.499,0.922297,0.0596459,0,7.8723,0.645883,0.85,-0.01
293.498,0.934757,0.0633628,0,7.85823,0.667044,0.85,-0.01
293.498,0.947791,0.0672859,0,7.84359,0.687961,0.85,-0.01
293.498,0.961415,0.0714272,0,7.82835,0.708637,0.85,-0.01
293.498,0.975648,0.075799,0,7.81246,0.729075,0.85,-0.01
293.498,0.990511,0.080414,0,7.79591,0.749276,0.85,-0.01
293.498,1.00602,0.0852851,0,7.77863,0.769245,0.85,-0.01
293.497,1.0222,0.0904251,0,7.7606,0.788983,0.85,-0.01
293.497,1.03908,0.0958472,0,7.74175,0.808494,0.85,-0.01
293.497,1.05666,0.101565,0,7.72204,0.82778,0.85,-0.01
293.497,1.07498,0.10759,0,7.70142,0.846844,0.85,-0.01
293.496,1.09406,0.113938,0,7.67982,0.865687,0.85,-0.01
293.496,1.11392,0.120619,0,7.65719,0.884314,0.85,-0.01
293.496,1.13458,0.127647,0,7.63346,0.902725,0.85,-0.01
293.495,1.15606,0.135033,0,7.60855,0.920924,0.85,-0.01
293.495,1.1784,0.14279,0,7.58239,0.938914,0.85,-0.01
293.495,1.20162,0.150926,0,7.5549,0.956696,0.85,-0.01
293.494,1.22573,0.159452,0,7.52599,0.974272,0.85,-0.01
293.494,1.25077,0.168375,0,7.49556,0.991647,0.85,-0.01
293.494,1.27675,0.177701,0,7.46352,1.00882,0.85,-0.01
293.493,1.30371,0.187436,0,7.42976,1.0258,0.85,-0.01
293.493,1.33166,0.19758,0,7.39417,1.04258,0.85,-0.01
293.492,1.36064,0.208133,0,7.35663,1.05916,0.85,-0.01
293.492,1.39066,0.219091,0,7.317,1.07556,0.85,-0.01
293.491,1.42176,0.230447,0,7.27516,1.09176,0.85,-0.01
293.491,1.45396,0.242188,0,7.23095,1.10778,0.85,-0.01
293.49,1.48727,0.254299,0,7.18423,1.12362,0.85,-0.01
293.489,1.52173,0.266757,0,7.13484,1.13927,0.85,-0.01
293.489,1.55737,0.279536,0,7.0826,1.15474,0.85,-0.01
293.488,1.59419,0.292601,0,7.02736,1.17003,0.85,-0.01
293.488,1.63223,0.30591,0,6.96892,1.18515,0.85,-0.01
293.487,1.6715,0.319414,0,6.9071,1.20009,0.85,-0.01
293.487,1.71203,0.333055,0,6.84171,1.21486,0.85,-0.01
293.486,1.75382,0.346765,0,6.77257,1.22946,0.85,-0.01
293.486,1.79689,0.360469,0,6.6995,1.24389,0.85,-0.01
293.486,1.84125,0.374078,0,6.62229,1.25816,0.85,-0.01
293.486,1.88689,0.387494,0,6.5408,1.27226,0.85,-0.01
293.486,1.93381,0.400609,0,6.45485,1.2862,0.85,-0.01
293.487,1.98199,0.413304,0,6.36432,1.29998,0.85,-0.01
293.488,2.0314,0.425449,0,6.26908,1.31359,0.85,-0.01
293.49,2.082,0.436908,0,6.16907,1.32705,0.85,-0.01
293.492,2.13373,0.447534,0,6.06426,1.34036,0.85,-0.01
293.495,2.18651,0.457178,0,5.95465,1.35351,0.85,-0.01
293.5,0.72225,0,0,8.11157,0,0.86,-0.01
293.5,0.722313,0.00188236,0,8.10694,0.0286091,0.86,-0.01
293.5,0.723409,0.00370756,0,8.09909,0.0568883,0.86,-0.01
293.5,0.724681,0.00548984,0,8.0925,0.0848413,0.86,-0.01
293.5,0.726496,0.00724634,0,8.08559,0.112472,0.86,-0.01
293.5,0.728793,0.00896688,0,8.0785,0.139784,0.86,-0.01
293.5,0.731546,0.0106602,0,8.07127,0.166781,0.86,-0.01
293.5,0.73475,0.0123355,0,8.06388,0.193467,0.86,-0.01
293.5,0.738396,0.0140024,0,8.0563,0.219845,0.86,-0.01
293.5,0.742475,0.0156713,0,8.04853,0.245919,0.86,-0.01
293.5,0.746983,0.0173529,0,8.04054,0.271692,0.86,-0.01
293.5,0.751913,0.0190575,0,8.03233,0.297168,0.86,-0.01
293.5,0.757264,0.0207951,0,8.02387,0.322351,0.86,-0.01
293.5,0.763034,0.0225758,0,8.01517,0.347243,0.86,-0.01
293.5,0.769225,0.024409,0,8.00619,0.371847,0.86,-0.01
293.5,0.775838,0.0263043,0,7.99693,0.396169,0.86,-0.01
293.499,0.782878,0.0282709,0,7.98738,0.420209,0.86,-0.01
293.499,0.79035,0.0303181,0,7.97751,0.443973,0.86,-0.01
293.499,0.798262,0.0324552,0,7.9673,0.467462,0.86,-0.01
293.499,0.806622,0.0346914,0,7.95675,0.49068,0.86,-0.01
293.499,0.815441,0.0370361,0,7.94583,0.513631,0.86,-0.01
293.499,0.824729,0.0394988,0,7.93452,0.536317,0.86,-0.01
293.499,0.834498,0.0420892,0,7.9228,0.558742,0.86,-0.01
293.499,0.844763,0.044817,0,7.91065,0.580908,0.86,-0.01
293.499,0.855537,0.0476923,0,7.89804,0.602818,0.86,-0.01
293.499,0.866836,0.0507255,0,7.88494,0.624476,0.86,-0.01
293.499,0.878678,0.053927,0,7.87133,0.645883,0.86,-0.01
293.498,0.891078,0.0573077,0,7.85718,0.667044,0.86,-0.01
293.498,0.904057,0.0608786,0,7.84246,0.687961,0.86,-0.01
293.498,0.917632,0.064651,0,7.82713,0.708637,0.86,-0.01
293.498,0.931824,0.0686367,0,7.81115,0.729075,0.86,-0.01
293.498,0.946654,0.0728472,0,7.79448,0.749276,0.86,-0.01
293.498,0.962142,0.0772947,0,7.77709,0.769245,0.86,-0.01
293.497,0.978312,0.0819914,0,7.75893,0.788983,0.86,-0.01
293.497,0.995184,0.0869495,0,7.73995,0.808494,0.86,-0.01
293.497,1.01278,0.0921813,0,7.7201,0.82778,0.86,-0.01
293.497,1.03113,0.0976993,0,7.69932,0.846844,0.86,-0.01
293.496,1.05026,0.103516,0,7.67755,0.865687,0.86,-0.01
293.496,1.07018,0.109642,0,7.65474,0.884314,0.86,-0.01
293.496,1.09092,0.116091,0,7.63082,0.902725,0.86,-0.01
293.496,1.11251,0.122872,0,7.60571,0.920924,0.86,-0.01
293.495,1.13498,0.129997,0,7.57933,0.938914,0.86,-0.01
293.495,1.15834,0.137475,0,7.55162,0.956696,0.86,-0.01
293.494,1.18263,0.145315,0,7.52247,0.974272,0.86,-0.01
293.494,1.20786,0.153523,0,7.4918,0.991647,0.86,-0.01
293.494,1.23407,0.162106,0,7.4595,1.00882,0.86,-0.01
293.493,1.26128,0.171066,0,7.42548,1.0258,0.86,-0.01
293.493,1.28951,0.180406,0,7.38962,1.04258,0.86,-0.01
293.492,1.31879,0.190123,0,7.35181,1.05916,0.86,-0.01
293.492,1.34915,0.200212,0,7.31191,1.07556,0.86,-0.01
293.491,1.3806,0.210667,0,7.2698,1.09176,0.86,-0.01
293.491,1.41317,0.221474,0,7.22533,1.10778,0.86,-0.01
293.49,1.44688,0.232616,0,7.17837,1.12362,0.86,-0.01
293.489,1.48175,0.244073,0,7.12876,1.13927,0.86,-0.01
293.489,1.51781,0.255815,0,7.07634,1.15474,0.86,-0.01
293.488,1.55507,0.267809,0,7.02094,1.17003,0.86,-0.01
293.488,1.59354,0.280014,0,6.96241,1.18515,0.86,-0.01
293.487,1.63325,0.292382,0,6.90056,1.20009,0.86,-0.01
293.486,1.6742,0.304854,0,6.83523,1.21486,0.86,-0.01
293.486,1.71639,0.317368,0,6.76624,1.22946,0.86,-0.01
293.486,1.75984,0.329847,0,6.69343,1.24389,0.86,-0.01
293.485,1.80453,0.342208,0,6.61663,1.25816,0.86,-0.01
293.485,1.85046,0.35436,0,6.5357,1.27226,0.86,-0.01
293.485,1.8976,0.366198,0,6.4505,1.2862,0.86,-0.01
293.486,1.94593,0.377612,0,6.36092,1.29998,0.86,-0.01
293.486,1.9954,0.388483,0,6.26687,1.31359,0.86,-0.01
293.487,2.04597,0.398684,0,6.1683,1.32705,0.86,-0.01
293.489,2.09756,0.408084,0,6.0652,1.34036,0.86,-0.01
293.491,2.15009,0.416547,0,5.9576,1.35351,0.86,-0.01
293.5,0.67845,0,0,8.11114,0,0.87,-0.01
293.5,0.678511,0.00168796,0,8.10651,0.0286091,0.87,-0.01
293.5,0.679606,0.00332438,0,8.09868,0.0568883,0.87,-0.01
293.5,0.680867,0.00492328,0,8.09209,0.0848413,0.87,-0.01
293.5,0.68267,0.00649909,0,8.08519,0.112472,0.87,-0.01
293.5,0.684949,0.00803945,0,8.0781,0.139784,0.87,-0.01
293.5,0.687676,0.00955293,0,8.07089,0.166781,0.87,-0.01
293.5,0.69085,0.0110481,0,8.06351,0.193467,0.87,-0.01
293.5,0.694458,0.0125342,0,8.05594,0.219845,0.87,-0.01
293.5,0.698493,0.014021,0,8.04817,0.245919,0.87,-0.01
293.5,0.702948,0.0155186,0,8.04018,0.271692,0.87,-0.01
293.5,0.707818,0.0170365,0,8.03197,0.297168,0.87,-0.01
293.5,0.713101,0.0185842,0,8.02352,0.322351,0.87,-0.01
293.5,0.718795,0.0201706,0,8.0148,0.347243,0.87,-0.01
293.5,0.724902,0.0218047,0,8.00582,0.371847,0.87,-0.01
293.5,0.731425,0.0234951,0,7.99655,0.396169,0.87,-0.01
293.499,0.738368,0.0252503,0,7.98698,0.420209,0.87,-0.01
293.499,0.745737,0.0270787,0,7.97709,0.443973,0.87,-0.01
293.499,0.753539,0.0289887,0,7.96687,0.467462,0.87,-0.01
293.499,0.761785,0.030989,0,7.95629,0.49068,0.87,-0.01
293.499,0.770484,0.0330879,0,7.94535,0.513631,0.87,-0.01
293.499,0.779648,0.0352942,0,7.93401,0.536317,0.87,-0.01
293.499,0.789291,0.0376167,0,7.92225,0.558742,0.87,-0.01
293.499,0.799425,0.0400645,0,7.91006,0.580908,0.87,-0.01
293.499,0.810068,0.0426468,0,7.8974,0.602818,0.87,-0.01
293.499,0.821234,0.045373,0,7.88425,0.624476,0.87,-0.01
293.499,0.832943,0.0482529,0,7.87059,0.645883,0.87,-0.01
293.498,0.845211,0.0512965,0,7.85638,0.667044,0.87,-0.01
293.498,0.858059,0.0545138,0,7.84159,0.687961,0.87,-0.01
293.498,0.871506,0.0579155,0,7.82618,0.708637,0.87,-0.01
293.498,0.885574,0.0615123,0,7.81012,0.729075,0.87,-0.01
293.498,0.900284,0.0653151,0,7.79337,0.749276,0.87,-0.01
293.498,0.915659,0.0693351,0,7.77588,0.769245,0.87,-0.01
293.497,0.931722,0.0735836,0,7.75762,0.788983,0.87,-0.01
293.497,0.948498,0.078072,0,7.73852,0.808494,0.87,-0.01
293.497,0.96601,0.0828119,0,7.71854,0.82778,0.87,-0.01
293.497,0.984283,0.0878147,0,7.69763,0.846844,0.87,-0.01
293.496,1.00334,0.0930918,0,7.67573,0.865687,0.87,-0.01
293.496,1.02322,0.0986543,0,7.65277,0.884314,0.87,-0.01
293.496,1.04393,0.104513,0,7.62868,0.902725,0.87,-0.01
293.496,1.0655,0.110679,0,7.60339,0.920924,0.87,-0.01
293.495,1.08797,0.11716,0,7.57684,0.938914,0.87,-0.01
293.495,1.11136,0.123967,0,7.54893,0.956696,0.87,-0.01
293.495,1.13568,0.131107,0,7.51958,0.974272,0.87,-0.01
293.494,1.16098,0.138586,0,7.48869,0.991647,0.87,-0.01
293.494,1.18728,0.146409,0,7.45618,1.00882,0.87,-0.01
293.493,1.2146,0.15458,0,7.42193,1.0258,0.87,-0.01
293.493,1.24296,0.163098,0,7.38584,1.04258,0.87,-0.01
293.492,1.2724,0.171962,0,7.34779,1.05916,0.87,-0.01
293.492,1.30293,0.181167,0,7.30766,1.07556,0.87,-0.01
293.491,1.33458,0.190705,0,7.26532,1.09176,0.87,-0.01
293.491,1.36737,0.200563,0,7.22064,1.10778,0.87,-0.01
293.49,1.40131,0.210724,0,7.17347,1.12362,0.87,-0.01
293.489,1.43644,0.221166,0,7.12368,1.13927,0.87,-0.01
293.489,1.47276,0.231863,0,7.0711,1.15474,0.87,-0.01
293.488,1.51029,0.242781,0,7.01559,1.17003,0.87,-0.01
293.488,1.54903,0.25388,0,6.95699,1.18515,0.87,-0.01
293.487,1.58901,0.265112,0,6.89514,1.20009,0.87,-0.01
293.486,1.63022,0.276424,0,6.82989,1.21486,0.87,-0.01
293.486,1.67265,0.287753,0,6.76106,1.22946,0.87,-0.01
293.485,1.71631,0.299028,0,6.68852,1.24389,0.87,-0.01
293.485,1.76118,0.31017,0,6.61212,1.25816,0.87,-0.01
293.485,1.80724,0.321093,0,6.53173,1.27226,0.87,-0.01
293.484,1.85445,0.331699,0,6.44724,1.2862,0.87,-0.01
293.485,1.90279,0.341887,0,6.35856,1.29998,0.87,-0.01
293.485,1.95219,0.351547,0,6.26561,1.31359,0.87,-0.01
293.485,2.0026,0.360564,0,6.16837,1.32705,0.87,-0.01
293.486,2.05393,0.368819,0,6.06684,1.34036,0.87,-0.01
293.488,2.1061,0.376192,0,5.96107,1.35351,0.87,-0.01
293.5,0.63345,0,0,8.11078,0,0.88,-0.01
293.5,0.633507,0.00149488,0,8.10615,0.0286091,0.88,-0.01
293.5,0.634596,0.00294448,0,8.09834,0.0568883,0.88,-0.01
293.5,0.635837,0.00436244,0,8.09177,0.0848413,0.88,-0.01
293.5,0.637616,0.00575998,0,8.08487,0.112472,0.88,-0.01
293.5,0.639861,0.00712275,0,8.0778,0.139784,0.88,-0.01
293.5,0.642547,0.00845923,0,8.0706,0.166781,0.88,-0.01
293.5,0.645669,0.00977748,0,8.06322,0.193467,0.88,-0.01
293.5,0.649217,0.0110861,0,8.05566,0.219845,0.88,-0.01
293.5,0.653181,0.0123945,0,8.0479,0.245919,0.88,-0.01
293.5,0.657554,0.0137119,0,8.03992,0.271692,0.88,-0.01
293.5,0.662332,0.0150471,0,8.03171,0.297168,0.88,-0.01
293.5,0.667512,0.0164088,0,8.02326,0.322351,0.88,-0.01
293.5,0.673094,0.0178051,0,8.01455,0.347243,0.88,-0.01
293.5,0.679078,0.019244,0,8.00556,0.371847,0.88,-0.01
293.5,0.685467,0.0207335,0,7.99629,0.396169,0.88,-0.01
293.499,0.692267,0.022281,0,7.98671,0.420209,0.88,-0.01
293.499,0.699485,0.0238943,0,7.97681,0.443973,0.88,-0.01
293.499,0.707127,0.025581,0,7.96658,0.467462,0.88,-0.01
293.499,0.715204,0.0273487,0,7.95599,0.49068,0.88,-0.01
293.499,0.723726,0.0292052,0,7.94502,0.513631,0.88,-0.01
293.499,0.732707,0.0311582,0,7.93366,0.536317,0.88,-0.01
293.499,0.742159,0.0332158,0,7.92187,0.558742,0.88,-0.01
293.499,0.752097,0.0353862,0,7.90965,0.580908,0.88,-0.01
293.499,0.762538,0.0376777,0,7.89696,0.602818,0.88,-0.01
293.499,0.773498,0.040099,0,7.88378,0.624476,0.88,-0.01
293.499,0.784997,0.0426589,0,7.87007,0.645883,0.88,-0.01
293.498,0.797052,0.0453664,0,7.85581,0.667044,0.88,-0.01
293.498,0.809684,0.048231,0,7.84097,0.687961,0.88,-0.01
293.498,0.822915,0.0512623,0,7.8255,0.708637,0.88,-0.01
293.498,0.836766,0.05447,0,7.80938,0.729075,0.88,-0.01
293.498,0.85126,0.0578642,0,7.79256,0.749276,0.88,-0.01
293.498,0.866422,0.0614551,0,7.77499,0.769245,0.88,-0.01
293.497,0.882274,0.0652533,0,7.75664,0.788983,0.88,-0.01
293.497,0.898843,0.0692692,0,7.73746,0.808494,0.88,-0.01
293.497,0.916153,0.0735135,0,7.71738,0.82778,0.88,-0.01
293.497,0.934232,0.0779966,0,7.69636,0.846844,0.88,-0.01
293.496,0.953106,0.0827292,0,7.67434,0.865687,0.88,-0.01
293.496,0.972802,0.0877215,0,7.65125,0.884314,0.88,-0.01
293.496,0.993347,0.0929836,0,7.62703,0.902725,0.88,-0.01
293.496,1.01477,0.0985249,0,7.60161,0.920924,0.88,-0.01
293.495,1.0371,0.104354,0,7.5749,0.938914,0.88,-0.01
293.495,1.06036,0.11048,0,7.54683,0.956696,0.88,-0.01
293.495,1.08457,0.116909,0,7.5173,0.974272,0.88,-0.01
293.494,1.10978,0.123648,0,7.48624,0.991647,0.88,-0.01
293.494,1.136,0.130699,0,7.45354,1.00882,0.88,-0.01
293.493,1.16326,0.138067,0,7.41911,1.0258,0.88,-0.01
293.493,1.19159,0.145752,0,7.38282,1.04258,0.88,-0.01
293.492,1.221,0.15375,0,7.34458,1.05916,0.88,-0.01
293.492,1.25153,0.162058,0,7.30425,1.07556,0.88,-0.01
293.491,1.2832,0.170666,0,7.26172,1.09176,0.88,-0.01
293.491,1.31602,0.179562,0,7.21686,1.10778,0.88,-0.01
293.49,1.35001,0.188731,0,7.16953,1.12362,0.88,-0.01
293.49,1.3852,0.198151,0,7.11958,1.13927,0.88,-0.01
293.489,1.42159,0.207796,0,7.06689,1.15474,0.88,-0.01
293.488,1.45919,0.217633,0,7.0113,1.17003,0.88,-0.01
293.488,1.49801,0.227624,0,6.95266,1.18515,0.88,-0.01
293.487,1.53806,0.237725,0,6.89083,1.20009,0.88,-0.01
293.486,1.57933,0.247885,0,6.82566,1.21486,0.88,-0.01
293.486,1.6218,0.258043,0,6.757,1.22946,0.88,-0.01
293.485,1.66548,0.268134,0,6.68473,1.24389,0.88,-0.01
293.485,1.71033,0.278085,0,6.60871,1.25816,0.88,-0.01
293.484,1.75633,0.287812,0,6.52884,1.27226,0.88,-0.01
293.484,1.80344,0.29723,0,6.44501,1.2862,0.88,-0.01
293.484,1.8516,0.306243,0,6.35715,1.29998,0.88,-0.01
293.484,1.90076,0.314751,0,6.26521,1.31359,0.88,-0.01
293.484,1.95085,0.322651,0,6.16918,1.32705,0.88,-0.01
293.485,2.00177,0.329837,0,6.06907,1.34036,0.88,-0.01
293.485,2.05343,0.336201,0,5.96496,1.35351,0.88,-0.01
293.5,0.58725,0,0,8.1105,0,0.89,-0.01
293.5,0.5873,0.00130465,0,8.10587,0.0286091,0.89,-0.01
293.5,0.588376,0.00257061,0,8.09807,0.0568883,0.89,-0.01
293.5,0.589587,0.00381128,0,8.09151,0.0848413,0.89,-0.01
293.5,0.59133,0.00503407,0,8.08462,0.112472,0.89,-0.01
293.5,0.593524,0.00622297,0,8.07756,0.139784,0.89,-0.01
293.5,0.596149,0.00738652,0,8.07038,0.166781,0.89,-0.01
293.5,0.599198,0.0085322,0,8.06302,0.193467,0.89,-0.01
293.5,0.60266,0.00966812,0,8.05547,0.219845,0.89,-0.01
293.5,0.606524,0.010803,0,8.04772,0.245919,0.89,-0.01
